id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
1000353,9.1176,0,155,99092,Erfurt Andreasvorstadt,Borntalweg,17,"Hallo, da meine beiden Mitbewohnerinnen Ende Mai ihre Schule fertig haben und ausziehen werden, suche ich jetzt zwei neue unkomplizierte Leute für meine WG.Ich selbst bin 20, aus Erfurt, mache zur Zeit Zivi und werde danach eine Ausbildung anfangen. Wenn ihr ganz bewusst in einer WG wohnen wollt, und Wert auf Gemeinsamkeit legt, seid ihr hier total richtig. Hauptsache es wird keine typische ZweckWG, wo jeder nur in seinem Zimmer hockt, und nur an sich denkt. Na dann mal zum Objekt =) Unsere Wohnung hat 82qm und befindet sich im 1. OG eines Altbaus, der teilsaniert ist. Es gibt ein schönes Bad mit viel Platz und ein extra Klo. Die Küche ist groß und hell und hat außerdem noch einen schönen Nebenraum angegrenzt. Leider nutzten wir ihn immer nur als Abstellkammer, aber ich würde gern ein gemeinsames Wohnzimmer draus machen, wenn von euch auch Interesse besteht. Die Zimmer gehen alle zur Straßeraus, die aber relativ ruhig ist. Die beiden Zimmer die frei werden, sind beide ca. 17 qm groß und haben eine große Fensterfront und Teppichboden. Beide liegen preislich zw. 150 und 160 € warm. Einen Hinterhof haben wir auch, wo man grillen oder rumsitzen kann.Zur Straßenbahn sind es max. 5 Minuten zu Fuß, zur Uni mit dem Rad 3 und zu Fuß max. 10 min, zum nächsten Rewe 2, und bis zum Domplatz läuft man etwa 10 Minuten. Also auf jeden fall ist man immer schnell am Ziel. Kommt man vor 20Uhr kann man immer vorm Haus parken, danach muss man bissl suchen, aber unterm Strich ist auch die Parksituation hier oben sehr gut.Also, wenn ich Euer Interesse geweckt habe, ihr am besten auch bissl WG-erfahren seit und gern abends ein Glas Sekt mit eurer WG schlabbert, dann freu ich mich von euch zu hören!Viele Grüße der Robert"
1000358,6.8182,42,183,4275,Leipzig Südvorstadt,Alfred-Kästner-Str.,33,"Hallo,wir suchen eine/n neue/n Mitbewohner/in für ein 33 m2-Zimmer in der Leipziger Südvorstadt. Du kannst wählen, ob du zur Zwischenmiete (Februar bis Mitte April) oder ganz bei uns einziehst.Die Wohnung liegt in einer Seitenstraße der Karl-Liebknecht-Str. und ist 2 min von der Haltestelle Karl-Liebknecht/Kurt-Eisner-Str. entfernt (StraBa 10 und 11, Bus 60). HTWK,Uni und Medizin sind in 10 min mit dem Fahrrad erreichbar, Geschäfte (Aldi, Plus , Konsum, Schlecker) in 5 min zu Fuß.Wir sind eine 3er-WG, 2x w und du.Wenn du magst, kannst du Möbel übernehmen, musst du aber auch nicht.Wir freuen uns auf deine Nachricht oder deinen Anruf."
1000361,26.4286,60,310,6020,nnsbruck ,Fischnalerstraße,14,Zugang zu einer DachterasseGroße Gemeinschaftsräume (insg. ca 140qm²)WintergartenZeitraum variabel: könnte das Zimmer auch schon ab jetzt oder auch denganzen sommer über vermieten. Melde dich auch wenn du das Zimmer nicht so lang brauchst
1000393,10.6000,50,162,6114,Halle (Saale) BURG GIEBICHENSTEIN,Große Brunnenstr.,20,?D?? ich suche einen Nachmieter für mein Wg Zimmer. Es ist ca. 20 qm groß und hat ein eigenes Bad. Große Fenster mit Blick in denInnenhof und einen kleinen Balkon. Das Zimmer gibt es für eine Pauschalmiete von 200 €plus ca. 13 €Strom.
1000413,17.3333,44,268,50823,Köln Ehrenfeld,Venloer Str.,18,"jetzt erst recht ... äh links ... äh mitte, bitte!ihr seid entspannt, gut befreundet und wolltet schon immer mal zusammen wohnen oder du möchtest gerne erfahrungen machen, neue menschen kennen lernen und in ehrenfeld leben? dann ist jetzt deine/eure chance aufeins von zwei frei werdenden zimmern (jeweils 18qm 1 zum 1.2. 1 zum 1.3.) in einer dreier wg an der venloer straße (höhe kaufland)p.s. in den nebenkosten sind die beiträge an die stadtwerke und dsl/festnetz flatrate enthalten"
1000414,17.3333,44,268,50823,Köln Ehrenfeld,Venloer Str.,18,"jetzt erst recht ... äh links ... äh mitte, bitte!ihr seid entspannt, gut befreundet und wolltet schon immer mal zusammen wohnen oder du möchtest gerne erfahrungen machen, neue menschen kennen lernen und in ehrenfeld leben? dann ist jetzt deine/eure chance aufeins von zwei frei werdenden zimmern (jeweils 18qm 1 zum 1.2. 1 zum 1.3.) in einer dreier wg an der venloer straße (höhe kaufland)p.s. in den nebenkosten sind die beiträge an die stadtwerke und dsl/festnetz flatrate enthalten"
1000416,17.6667,95,170,12045,Berlin Neukölln,Sonnenallee,15,"Kleines zimmer (15qm, aber gigantische fenster), in GROSSER fabriketage (riesiges wohn/eßzimmer mit leseecke und hausbib., seperates fernsehzimmer). Mit 5 mitbewohnerinnen (2f/3m). Kostet 265komplett (internet, zeitungen, warm, d-landflachrate). Vom 5. Februar bis 4. März.Neukölln nähe Simonweserkiez (Ä, Freies Neukölln...) gute Bus-, Bahnanbindungen!"
1000418,10.4762,0,220,1855,Dresden Sebnitz,Blumenstr.,21,"suche alles, was zahlenkann"
1000426,15.5556,45,235,85354,Freising Innenstadt,Heinestr.,18,"Zimmer in 3er WG-sehr gute Lage, sehr zentral-DSL6000-nette Mitbewohner-Top Garten-Spühlmaschine-Küche,Bad,WC-Zimmer ~18m² undmöbiliert-275€ inkl. Nebenkosten &amp DSL-Grillmöglichkeit-Keller-FahradunterstandIngo EhrenfeldHeinestraße 4185354 FreisingTel: ----/-------E-Mail:"
1000435,9.5455,0,210,4317,Leipzig Reudnitz-Thonberg,Breite Str.,22,Hallo!Wir suchen Verstärkung für unsere 3er-WG. Das Zimmer ist 16m² und Du erhältst zusätzlich ein Zimmer mit6m².Haltestelle (4) direkt vor der Haustür gute Einkaufsmöglichkeiten und natürlich zwei super nette Mitbewohnerinnen.
1000443,16.1111,90,200,41068,Mönchengladbach Venn,nähe handelshof,18,"halli hallo, suche ab sofort noch zwei mitbewohner für wg in alten einfamilienhaus.zu vermieten sind insgesamt vier zimmer, drei mit 11m² und eines mit 18m². ein großes abstellzimmer, eine große gemeinschaftsküche und einen großen garten (1700 m²!!!)es werden je zwei zimmer pro person vermietet-alsotrotz der zimmergröße genug platz.katzenallergie sollte nicht mitgebracht werden, da auch eine katze zur wg gehört.gute autobahnanbindung (a 61 in 1 min, a 52 in 5 min), bus fährt gleich vor der türe ab.falls ihr interesse habt, meldet euch einfach!"
1000402,3.1250,0,50,30449,Hannover Cebit- Zimmer!!!,Jacobsstr.,16,"Hallo! Du suchst ein ein Zimmer zur Cebit?Ich vermiete mein WG- Zimmer.Das Zimmer befindet sich in einer 5er WG im schönen Stadtteil Linden- Mitte. Bis zur Haltestelle Schwarzer Bär sind es ca. 5 Min. Von da aus kommst du gut und schnell zum Kröpcke (ca. 6 Min) oder zum Hbf (ca. 8 Min). Von da aus erreichst du gut und schnell die Bahnen, die dich zum Messegelände bringen.Das Zimmer ist möbliert und ca. 17 qm groß. Internet und Telefonist auch vorhanden und kann natürlich genutzt werden.Die Miete liegt bei 50 € pro Nacht.Küche, Bad und das kleine Gemeinschaftszimmer mit Fernsehr und DVD- Player, können natürlich von dir mitbenutzt werden. Es gibt eine Geschirrspül- und Waschmaschine.Auch gute Einkaufsmöglichkeiten gibt es hier und wenn du nochmal Lust auf Party hast: Diverse kleine Kneipen und Clubs laden dazu ein.Also, wenn du Interesse hast: Einfach melden. Ich bin am besten über Handy zu erreichen,liebe Grüße, Daniela"
1000447,12.0000,0,240,96047,Bamberg Innenstadt,obere mühlen,20,"die wohnung ist perfekt geeignet um nach einer dauerheften wohnung zu suchen, da siesehr zentral gelegen ist. die kosten betragen alles inklusive 240€"
1000455,34.0000,30,310,20099,Hamburg St Georg,Greifswalderstrasse,10,"Habe ein kleines, aber sehr feines Zimmer in einer richtig schönen, geschmackvollen Altbauwohnung zu vergeben in St. Georg(genau bei der Langen Reihe).Ab Anfang Februar oder auch Mitte Februar.Wie es beliebt.Das Zimmer ist zum Hinterhof raus.Dielen, Stuck. Der lange Flur kann komplett genutzt werden( Habe momentan 2 Kleiderschränke, ein kl. Regal und Kommode dort stehen.Also es gibtPlatz.)Ansonsten gibt es eine Menge techn.Heilsbringer, wie Waschmaschine, Mikrowelle, Spülmaschine...In der Umgebung gibt es ales, was das Herz begehrt: Supermarkt, Budni, Cafes, schöne Geschäfte, einen kleinen Markt mehrmals wöchentlich, HB 5min.zu Fuß.Leider hab ich keine Fotos vom Zimmer, aber um den Stil und die Wohnung einzuordnen mal ne Auswahl. Liben Gruß,Anna ----/------- e-mail:"
1000458,9.0667,37,99,99423,Weimar Altstadt,Karl-Haußknechtstrasse,15,Ab 01.02.2008 wird ein Zimmer bei uns frei.15m² Dielen für 137 EuroKarl-Haußknechtstrasse 15 mit Blick auf den historischen Friedhofgemütliche Küche mitBalkonBad mit Dusche und Waschmaschine3 netten MitbewohnernDSL FlatZentralheizungbei Interesse bitte melden bei : annekathrin: ----/------- oder 902978
1000465,22.3333,80,255,79359,Emmendingen Riegel,Zähringerstr.,15,"Ich suche eine Nachmieterin für ein schönes Zimmer in 2er Wg, die Wohnung ist gut gelgen, guter Anschluss an Bus und Bahn und Einkaufsmöglichkeiten. Eventuell kann das Zimmer auch mit Bett vergeben werdenje nach Wunsch! Es gehört noch eine eigene Garage dazu! Küche,Wohnzimmer,Bad wird gemeinsam benutzt Telefon ist vorhanden jedoch kein Internet ist aber alles möglich !! Meldet euch bei Interesse!!"
1000471,10.3846,25,110,1159,Dresden Löbtau,Tharandter Straße,13,"Mein Name ist Sandra und ich wohne derzeit in einer 4er WG! Ich möchte aber gern dort ausziehen, weil ich mit meinem Freund zusammen ziehe. Wir sind eine sehr umgängliche WG! Es wohnen noch mit mir drei Jungs, welche studieren und eine Ausbildung machen. Unsere WG liegt in Löbtau im Dachgeschoss. Mein Zimmer ist ca. 13 m² groß, gemütlichesDachgeschoss mit großem Panoramadachfenster und mit Blick über Dresden! Es gibt ein Bad mit Badewanne und ein kleines Bad noch zusätzlich! Außerdem sind Geschirrspüler und Waschmaschine vorhanden! Der Preis mit allem drum und dran inklusive Telefon und Internetflatrate kostet 135 Euro! Die Wohnung kann auch Bei der Nummer ----/------- bitte erst ab 16 Uhr melden! Danke!Sandra"
1000478,31.4286,20,200,134,Rom Laurentina,Via Mandriola,7,"Deutsch-ital. Familie vermietet kleines, möbl. Zimmer mit eigenem Bad/WC, Küchen- und Gartenmitbenutzung. Lage: südl. Stadtrand von Rom (Universität Roma Tre gut zu erreichen), auf altemLandgut. Bus und U-Bahnverbindung in Stadtmitte, für Nachtschwärmer ist eigenes Fahrzeug aber empfehlenswert. Kosten 200.-/Monat, Nebenkosten (Heizung im Winter) 20.-€. Für Nichtraucher"
1000484,7.8800,30,167,4177,Leipzig Lindenau,Merseburger Strasse,25,"Hallo,ich suche eine/n Nachmieter/in für mein superschönes Zimmer in Lindenau! Geboten wird: 20 m² helles Zimmer plus einen wunderschönen Holz-erker, der im Sommer quasi als Terasse benutzt werden kann!Internet und TV-anschluss ist da, Wireless aber auch!In der WG ist seeehr viel platz, eine Abstellkammer(eigentlich ein extra Zimmer),ausserdem Keller und Garage bieten genug Stauraum für alle! Dich erwartet eine Supernette WG, mit der man super mal abends viel zu viel Wein trinken kann, inder aber auch jeder einfach seine ruhe haben kann(sehr gut schallisolierte Wände!)Aldi, Plus und Späti direkt um die ecke(39 sekunden zum Aldi), und Tram 8 und 15 fahren 1 Min. Fussweg entfernt ab...lindenauer markt ist 5 min weg...Clara-Park 3 min...innenstadt mit dem rad in 12 min zu erreichen!In der Miete von 197 Euro ist ALLES drin, auch Strom, Heizung, Telefon- und Internet-Flatrate! also, anrufen, einziehen, wohlfühlen!Ach ja, extra-gimmick: Spülmaschine!!)"
1000504,8.9259,30,211,10997,Berlin Kreuzberg,Muskauer Str.,27,"Da mein Mitbewohner vom 01.04.08 bis zum 01.06.08 weg ist, suche ich einen Zwischenmieter/in für sein Zimmer. Die Wohnung ist 4 minuten von der U-Bahn Haltestelle Görlitzer Bahnhof und 7 Minuten vom Kottbusser Tor entfernt.Die Strasse ist sehr ruhig, aber nur ein Paar Strassen weiter sind viele Bars und Restaurants. Nette Leute inder Nachbarschaft.Das Zimmer ist sehr schön und gross. Die Dusche ist ein bisschen improvisiert und befindet sich in der kleinen Kammer hinter der Küche.Ich bin 33, Filmemacher, meistens ziemlich entspannt, mag aber auch nicht die Unordnung auf dauer.Kommt vorbei und schaut Euch am besten das Zimmer und die Wohnung an."
1000512,15.0000,20,220,44787,Bochum Innenstadt,Luisenstraße,16,"Schweren Herzens muss ich mein 16 m2 großes Zimmer in der Bochumer Innenstadt (Seitenstraße Fußgängerzone) aufgeben. Innerhalb 3 Minuten ist man am Bahnhof oder im Bermuda Dreieck, zahrleiche Geschäfte direkt vor der Haustüre. Trotz derStadtnähe ist es nicht zu laut. Die Wohnung ist ingesamt 53 m2 groß. Du bekommst ein eigenes Badezimmer mit Badewanne, nur die Küche musst Du Dir mit meiner (jetzt noch) Mitbewohnerin teilen."
1000516,13.3500,0,267,24103,Kiel Damperhof,holtenauer Str.,20,"Ich bin für eine Weile im Ausland und deshalb muss ich mein Zimmer zwischenvemieten. Von demZimmer aus, gibt es direkten Zugang zur Terasse(Dach).Achtung: Wir haben einen kleinen kater."
1000519,12.7273,68,212,7749,Jena Jena-Stadt,Lindenhöhe,22,"Zwei nette Herren such Dich als Zwischenmieter für den Zeitraum von März bis Oktober 2008. Im grossen Wohnzimmer wird gerne Sonntagsabend der Tatort geschaut, in der gut ausgestatteten Küche wird gemeinsamgekocht. Es gibt einen netten kleinen Balkon - perfekt für ein Glas Wein an einem lauwarmen Sommerabend über dem Saaletal. Kommt einfach vorbei und schaut es Euch an!"
1000546,11.9565,60,215,37073,Göttingen Innenstadt,Ritterplan,23,"Hey,ich habe ein super Zimmer in einer 6er WG anzubieten. Es ist ungefähr 23 qm groß und schön hell. Das Zimmer ist quadratisch geschnitten. Die Kaltmiete beträgt 215 Euro und 60 Euro Nebenkosten in denen aber auch alles enthalten ist (Strom, Kabel, Internet, Telefon etc.). Es gibt einschönes Bad mit Dusche und zwei Waschbecken, des Weiteren noch ein Gäste WC in dem sich auch die recht neue (ca. ein Jahr alt) Waschmaschine befindet. Die Wohnung geht über zwei Etagen. Wenn ihr Interesse habt meldet euch einfach, ihr werde es nicht bereuen."
1000552,30.0000,0,300,20357,Hamburg St Pauli,sternstraße,10,"hej.Ich habe im moment eigentlich gar keine Zeit für die Suche nach einem/r neuen Mitbewohner/in, da ich bald Prüfungen schreibe und deswegen würde ich mich sehr freuen, wenn ihr in euren mails etwas über euch schreiben könntet...wasihr so macht, musik, leben und so...Wenn ihr bei studivz,myspace oder so seid...könnt ihr mir ja einfach den Namen angeben...dankedanke.ich bin le onie bei studivz....meldet euch nur wenn ihr denkt, dass es passt.."
1000558,11.8000,0,177,99089,Erfurt Andreasvorstadt,Talstraße,15,"Das Zimmer ist ca 15m² großGemeinschaftsbad mit Badewanne.Ein gemeinsamer Balkon ist vorhanden.Die Küche ist komplett ausgestattet mit Herd, Kühlschrank(2), Spüle, Geschirr, Waschmaschine und Küchentisch mit Stühlen.DSL ist vorhanden(ca 17€).Das Zimmer ist weiß gestrichen.Die Möbel können teilweise gegen Entgelt übernommen werden.FH undUni sind zu Fuß in 10-15 min erreichbar. Zum Domplatz sind es 5-7 min.Straba-Haltestellen Bergstraße(linie 3/6) Boyneburgufer(1/5) sind in 2 min zu erreichen.Die Wohnung kann unter der Woche jeden Tag besichtigt werden. Ruft einfach mal an.Bis dannDaniel"
1000547,13.3333,60,100,4229,Leipzig Schleußig,Könneritzstr.,12,"Die Wohnung bietet eigentlich alles … zwei super, sympathische Mädels mit denen man absolut stressfrei zusammenleben kann, mit knappüber 100 m2 Wohnfläche plus Keller und Balkon jede Menge Möglichkeiten zum Feiern und gemutlichem Beisammensein (aber weil man auch mal seine Ruhe haben will … sind die Türen sehr gut isoliert) , ideale Straßenbahnverbindung (1 &amp 2) und geringe Fahrzeit mit dem Fahrrad ins Zentrum (10-15 Minuten, je nach dem wie eilig man es hat) und zu guter Letzt sehr gute Einkaufsbedingung (Plus, Lidl, Edeka, Aldi zu Fuß ca. 5 Minuten) in der näheren Umgebung … lediglich die Geschirrspülmaschine fehlt (Mein Mitbewohner und mich zieht es allerdings ins Ausland. Er wird bereits im April nachKanada gehen und ich begebe mich dann im Juni auf den Weg in die Staaten.Deshalb suche ich jemanden der in dieser Zeit in mein kleines aber feines Zimmer ziehen möchte!Zum Zimmer:Es ist zwar das kleinste Zimmer aber man findet trotzdem für alles ein Plätzchen. Der Raum ist durch ein Hochbett optimal genutzt und ist komplett möbliert … einfach mal anrufen, vorbeikommen und selber angucken!Ich würde es gerne möbliert vermieten, damit der Aufwand für mich nicht so groß wird, bin aber auch zu Gesprächen bereit genau wie bei dem Zeitraum (: Alles andere wird bei Kaffee und Kuchen geklärt.Jetzt anrufen oder schnell ne Mail schicken! Leitungen sind nur für euch freigeschaltet!MfG Christin(:"
1000560,10.5200,42,221,10243,Berlin Friedrichshain,warschauer strasse,25,"Ich vermiete ein sehr schönes und großes Zimmer im Friedrichshain an der Grenze zu Kreuzberg (S-Bahn Warschauer Str.) für den Monat Februar.Das Haus ist ein typischer unsanierter Berliner Altbau und dementsprechend unsaniert ist auch das Bad.Ist aber trotzdem ganzsüß!...Das Zimmer ist ruhig, da es zum Hof geht,sehr gut geschnitten und mit Dielen.Verkehrsanbindung wie gesagt sehr gut (S und U-Bhf Warschauer Str., Tram M10 )Supermärkte, Späties etc. in unmittelbarer Umgebung.ACHTUNG: Wir haben 1 Katze!"
1000565,22.3077,0,290,48159,Münster Centrum,Grevenerstraße,13,"Hallo!Ich habe ein Zimmer zur Zwischenmiete zu vergeben.Die Wohnung liegt direkt im York Center (also sehr zentral), hat 2 Balkone, Badewanne, Waschmaschine, ISDN Internet undTelefon und ist neu renoviert!Noch dazu biete ich zwei sehr liebe Mitbewohner! ) (21 und 23 Jahre alt)Also, bei Interesse einfach melden!"
1000578,16.0588,25,248,93055,Regensburg Ostenviertel,Pürkelgutweg,17,"Nettes, gemütliches Zimmer in 2er WG. Optimale Lage zwischen Uni(ca. 10-15Min. mit dem Fahrrad) und Stadt(ca. 5Min mit dem Fahrrad, auch zu Fuß gut möglich). Bushaltestellte befindet sich direkt vor dem Haus.Die Wohnung wurde relativ neu renoviert und ist somit in einem top Zustand. In der ganzenWohnung befindet sich Laminat, in der Küche ist alles wünschenswerte enthalten (außer Spülmaschine leider), das Bad ist sehr geräumig.Das Zimmer ist bereits sehr schön gestrichen und kann u.U. so übernommen werden.Ruf doch einfach an und schau dir die Wohnung/das Zimmer einmal an.Ich freu mich,Steffi"
1000586,23.0769,0,300,1220,ien Wien,Spandlgasse,13,"Hello! Ich weiblich, Baujahr 1982, unkompliziert, humorvoll, freundlich...suche unkomplizierten, humorvollen freundlichen Mitbewohner!!!!----/-------Alexandra"
